Text,nb_tokens,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
pay year interest free cost individual month math wash face speak,11.0,,,,,,,,
intelligent monthly bank repayment sure stupid reality warper hoping around gullible idiot,16.0,,,,,,,,
amazed length willing go cover castille blunder think stupid short sighted local citizen ready pay monthly rent investment instead paying monthly bank loan investing property liking think measure supposed cover high earning citizen citizen minimum wage cannot afford even save property deposit,44.0,,,,,,,,
amazed many people left living rock everyone easy life others everyone live parent save purchase house apartment leaving option deposit fee go live rented place thanks scheme able afford buy house let u frank cover anyone good good,38.0,,,,,,,,
point renting month cannot afford save purchasing deposit latter probably minimum wage earner seems expect compassion side castille,21.0,,,,,,,,
ignorant one know absolutely criterion loan granted repaid happen loan granted government front finance paid chuck person involved house sell property position bank regard bank loan think speak ignorant moron,32.0,,,,,,,,
without going deep happen pay tax department find prosecuted republic malta judge happen simple happen loan granted government front finance paid every case different,24.0,,,,,,,,
generous scheme bail developer offload flat stalled plus allow extra commission,12.0,,,,,,,,
ok budget overall property help giving going exploited seller control price scheme likely virtually help genuine people mostly encourage people save anything get commitment likely able upkeep still end street meantime developer able move property generate cashflow build monstrous atrocity hold onto,46.0,,,,,,,,
practically aimed helping people currently renting cannot save payment rent high governmnet cover downpayment switch rent loan,23.0,,,,,,,,
budget malta need pn function,6.0,,,,,,,,
introduced pv panel year ago whose pay back rate running benefit grant buy battery store electricity proposal generate battery scrap would better offer different feed tariff lower newer installation create new waste actually need grid already act battery physically network nothing change expiry contract adjustment tariff would enough,50.0,,,,,,,,
absolutely spot battery use going involve hidden tax first installing second even higher five year scrap plus said system already considering government cheapest price per unit c night least give c per unit,34.0,,,,,,,,
agreed network overloaded take whatever pv produced complication simply extend paid tariff exported energy eu condition concession expires,22.0,,,,,,,,
cheer mate glad understand,4.0,,,,,,,,
financial minister failed pay due ex serviceman suffered pension reduction although national insurance contribution full,16.0,,,,,,,,
preferred everything remain yesterday given euro per week cost living soon rise erous per week foreign worker third country cheap labour decrease maltese suffering,25.0,,,,,,,,
pensioner promised free bus service disabled promise,8.0,,,,,,,,
read budget speech please,4.0,,,,,,,,
ehhhhhh way hose honorable minister scicluna read deliar try best explain hahahahahaha harm trying,26.0,,,,,,,,
look lie vasily making round behalf prime minister answer question,11.0,,,,,,,,
injustice fund get anothe injection million much monies budgeted fund overall find interesting,17.0,,,,,,,,
asking buy electric car obviously well going gain lower electricity tariff c night much going lowest tariff,17.0,,,,,,,,
problem though malta need opposition like air breed need pn function,12.0,,,,,,,,
maltees air polluted everyone breed red blue,9.0,,,,,,,,
suggestion,1.0,,,,,,,,
good work presentation make nice change copy paste text usually see local press,13.0,,,,,,,,
optimistic prediction especially vat income tax slowdown offing,11.0,,,,,,,,
prime minister finance minister talk economic sustainability well really show sustainability,11.0,,,,,,,,
teach u,2.0,,,,,,,,
question rather comment going able charge car end parking meter away residence happens single day,15.0,,,,,,,,
would tmi use preferential night tariff bit heading yet remind public labour reaction suggested another party pillar democracy work,21.0,,,,,,,,
suggested party washing wear night,5.0,,,,,,,,
muscat think lower electricity night tariff good idea forgotten labour laughed suggested opposition think people memory,18.0,,,,,,,,
preferential night tariff electricity introduced pn government pm gonzi time pl ridiculed worth wonder night tariff acceptable really know,25.0,,,,,,,,
car biggest polluter cruise ship cruise ship emits equivalent million car day often cruise ship docked grand harbour emission go towards city cottonera zabbar paola prevailing wind malta north west,36.0,,,,,,,,
stop desert truck monster going round island creating pollution cancer believe lie word,13.0,,,,,,,,
gov car going changed electric,5.0,,,,,,,,
perfect need incentive change electricity car thanks,7.0,,,,,,,,
incentive right buying importing second hand car much dirtier engine regulation allow new car relied eye nose instead believing every twisted story muscat said would realize true would make pinocchio grow whopper nose,40.0,,,,,,,,
seven year still planing nationalist budget road map joseph muscat,13.0,,,,,,,,
another tax break well,4.0,,,,,,,,
wake middle night plug car,5.0,,,,,,,,
yes greta order malta,4.0,,,,,,,,
plug go early sleep pathetic,5.0,,,,,,,,
people currently getting sick dying traffic pollution accordingly measure need taken,11.0,,,,,,,,
